"annee","departement","region","filiere","agriculture","industrie","tertiaire","residentiel","inconnu","totale","habitant_region","habitant_departement"
2014,"Maine-et-Loire","Pays de la Loire","Gaz",71834,794236.99,452425,1579670,17012,2915177.99,3690833,805888
2014,"Manche","Normandie","Electricite",35134.34,1098787.69,561747.47,1871594.22,356.77,3567620.49,3335645,499958
2014,"Manche","Normandie","Gaz",1456,827317.9,268014,805084,3163,1905034.9,3335645,499958
2014,"Marne","Grand Est","Electricite",39603.75,1498735.74,972176.13,1714965.14,3517.06,4228997.82,5554645,570817
2014,"Marne","Grand Est","Gaz",13193,3505743.6,567041,1821122,22007,5929106.6,5554645,570817
2014,"Mayenne","Pays de la Loire","Electricite",29128.5,934365.6,344605.01,1067706.74,27.2,2375833.05,3690833,307471
2014,"Mayenne","Pays de la Loire","Gaz",4606,902700.43,164624,528067,2145,1602142.43,3690833,307471
2014,"Meurthe-et-Moselle","Grand Est","Electricite",11508.19,1956136.07,1080687.9,2022314.28,2811.55,5073457.99,5554645,732153
2014,"Meurthe-et-Moselle","Grand Est","Gaz",11881,3842122.7,866458,2963311,65583,7749355.7,5554645,732153
2014,"Meuse","Grand Est","Gaz",41398,1169784.91,285700,468652,723,1966257.91,5554645,191530
2014,"Meuse","Grand Est","Electricite",7706.83,511566.09,294974.4,602011.86,164.47,1416423.65,5554645,191530
2014,"Morbihan","Bretagne","Electricite",115473.56,1231267.93,942241.1,2529496.16,552.87,4819031.62,3276543,741051
2014,"Morbihan","Bretagne","Gaz",12657,1301474.77,359114,1299487,8328,2981060.77,3276543,741051
2014,"Moselle","Grand Est","Gaz",8782,6759845.72,833905,4354789,79031,12036352.72,5554645,1045154
2014,"Moselle","Grand Est","Electricite",7272.13,3117354.12,710410.17,1838469.15,104430.6,5777936.17,5554645,1045154
2014,"Nievre","Bourgogne-Franche-Comte","Gaz",2103,349114.2,224552,564444,835,1141048.2,2820623,213569
2014,"Nievre","Bourgogne-Franche-Comte","Electricite",18631.64,328601.57,242253.11,756688.71,635.12,1346810.15,2820623,213569
2014,"Nord","Hauts-de-France","Gaz",28753,13291565.39,2847764,10472289,251880,26892251.39,6006156,2603472
2014,"Nord","Hauts-de-France","Electricite",102053.09,11635326.83,3616146.4,6251554.95,108318.69,21713399.96,6006156,2603472
2014,"Oise","Hauts-de-France","Gaz",3743,3127470.55,754647,2127423,70150,6083433.55,6006156,818680
2014,"Oise","Hauts-de-France","Electricite",9442.65,1466746.47,1050529.23,1886575.74,2287.74,4415581.83,6006156,818680
2014,"Orne","Normandie","Gaz",1492,804291.7,178886,473401,13163,1471233.7,3335645,287750
2014,"Orne","Normandie","Electricite",10660.55,654360.02,300450.08,1029700.35,441.35,1995612.35,3335645,287750
2014,"Paris","Ile-de-France","Gaz",1089,68098.39,1382633,7103073,197667,8752560.39,12027565,2220445
2014,"Paris","Ile-de-France","Electricite",5238.45,376182.2,7547734.98,6268734.21,46211.64,14244101.48,12027565,2220445
2014,"Pas-de-Calais","Hauts-de-France","Electricite",63986.76,3311850.23,2368820.89,3891674.52,1555.89,9637888.29,6006156,1472589
2014,"Pas-de-Calais","Hauts-de-France","Gaz",33461,7563336.27,1065829,5008526,14791,13685943.27,6006156,1472589
2014,"Puy-de-Dome","Auvergne-Rhone-Alpes","Electricite",19621.42,1417131.51,887581.9,1892533.68,976.7,4217845.21,7820966,644216
2014,"Puy-de-Dome","Auvergne-Rhone-Alpes","Gaz",8574,1896087.2,585233,1902330,1027,4393251.2,7820966,644216
2014,"Pyrenees-Atlantiques","Nouvelle-Aquitaine","Gaz",44366.51,1386753.35,369952.02,1844987,5341,3651399.88,5879144,667249
2014,"Pyrenees-Atlantiques","Nouvelle-Aquitaine","Electricite",18318.79,1130919.56,940128.46,2125651.21,2163.06,4217181.08,5879144,667249
2014,"Pyrenees-Orientales","Occitanie","Electricite",98951.55,729264.38,703099.42,8315853.18,28063.39,9875231.92,5730753,466327
2014,"Pyrenees-Orientales","Occitanie","Gaz",37332,116135.44,168189,483428,2616,807700.44,5730753,466327
2014,"Rhone","Auvergne-Rhone-Alpes","Electricite",9946.1,2741940.83,3293583.64,4843322.74,3255.51,10892048.82,7820966,1801885
2014,"Rhone","Auvergne-Rhone-Alpes","Gaz",6445,4458287.34,2240548,5371680,90778,12167738.34,7820966,1801885
2014,"Saone-et-Loire","Bourgogne-Franche-Comte","Gaz",7404,2412092.23,575881,1952367,23510,4971254.23,2820623,555788
2014,"Saone-et-Loire","Bourgogne-Franche-Comte","Electricite",10589.4,1268836.53,1045223.81,1685605.47,407.48,4010662.69,2820623,555788
2014,"Sarthe","Pays de la Loire","Gaz",56944,1302484.63,652533,1348637,15909,3376507.63,3690833,568760
2014,"Sarthe","Pays de la Loire","Electricite",50803.59,1177216.97,928568.38,1785999.09,1336.31,3943924.34,3690833,568760
2014,"Savoie","Auvergne-Rhone-Alpes","Gaz",2829,1285868,269380,829360,14420,2401857,7820966,426924
2014,"Savoie","Auvergne-Rhone-Alpes","Electricite",8897.2,3939512.91,1205588.61,1591881.42,24381,6770261.14,7820966,426924
2014,"Seine-et-Marne","Ile-de-France","Gaz",28765,5925151.92,1362038,4342066,37100,11695120.92,12027565,1377846
2014,"Seine-et-Marne","Ile-de-France","Electricite",27343.02,1974205.21,2921552.84,3839471.14,2175.01,8764747.22,12027565,1377846
2014,"Seine-Maritime","Normandie","Electricite",28864.09,5262361.13,1830841.43,3600436.21,12341,10734843.86,3335645,1257920
2014,"Seine-Maritime","Normandie","Gaz",3929,27347532.85,1708035,3444055,48364,32551915.85,3335645,1257920
2014,"Seine-Saint-Denis","Ile-de-France","Gaz",6522,2107513.66,1928562,4746792,173599,8962988.66,12027565,1571028
2014,"Seine-Saint-Denis","Ile-de-France","Electricite",1033.53,470386.97,3346460.31,3060844.05,9132.79,6887857.65,12027565,1571028
2014,"Somme","Hauts-de-France","Electricite",90163.51,1535731.35,870158.64,1638684.97,1639.54,4136378.01,6006156,571632
2014,"Somme","Hauts-de-France","Gaz",1832,4671562.59,581343,1431738,12093,6698568.59,6006156,571632
2014,"Tarn","Occitanie","Gaz",1995,767411.54,161623,656698,24219,1611946.54,5730753,384474
2014,"Tarn","Occitanie","Electricite",14877.1,442341.86,378136.36,1230604.55,7742.95,2073702.82,5730753,384474
2014,"Tarn-et-Garonne","Occitanie","Gaz",3901.72,192850.13,98897,316822,3112,615582.85,5730753,252578
2014,"Tarn-et-Garonne","Occitanie","Electricite",26232.99,156567.65,383425.58,897292.8,224.97,1463743.99,5730753,252578
2014,"Territoire de Belfort","Bourgogne-Franche-Comte","Gaz",801,228548.58,234536,513613,13311,990809.58,2820623,144334
2014,"Territoire de Belfort","Bourgogne-Franche-Comte","Electricite",97.96,226319.89,142201.41,352052.5,469.39,721141.15,2820623,144334
2014,"Val-d'Oise","Ile-de-France","Gaz",41201,846019.6,1091243,3877908,133750,5990121.6,12027565,1205539
2014,"Val-d'Oise","Ile-de-France","Electricite",4750.63,561370.47,2201210.04,2824155.49,6016.91,5597503.54,12027565,1205539
2014,"Val-de-Marne","Ile-de-France","Electricite",798.27,720857.71,2774641.91,2832713.24,5846.34,6334857.47,12027565,1365039
2014,"Val-de-Marne","Ile-de-France","Gaz",6697,2159432.6,1584221,4150605,207283,8108238.6,12027565,1365039
2014,"Var","Provence-Alpes-Cote d'Azur","Gaz",30738,158843,350047,1100372,9336,1649336,4983438,1038212
2014,"Var","Provence-Alpes-Cote d'Azur","Electricite",29169.04,356794.45,1501078.85,4176703.96,5292.01,6069038.31,4983438,1038212
2014,"Vaucluse","Provence-Alpes-Cote d'Azur","Gaz",48771,939383.46,312263,715798,15272,2031487.46,4983438,554374
2014,"Vaucluse","Provence-Alpes-Cote d'Azur","Electricite",26619.68,690984.94,970486.43,2030274.36,922.14,3719287.55,4983438,554374
2014,"Vendee","Pays de la Loire","Gaz",20028,1036118.3,474268,873166,27576,2431156.3,3690833,662122
2014,"Vendee","Pays de la Loire","Electricite",96492.21,1107605.41,839901.35,2454572.6,429.87,4499001.44,3690833,662122
2014,"Vienne","Nouvelle-Aquitaine","Gaz",930,279143.98,352792,702404,6462,1341731.98,5879144,433203
2014,"Vienne","Nouvelle-Aquitaine","Electricite",2309.07,372075.84,442886.16,563708.44,18190.32,1399169.83,5879144,433203
2014,"Vosges","Grand Est","Electricite",4531.44,1989556.84,387582.56,1148221.33,24484.04,3554376.21,5554645,373560
2014,"Vosges","Grand Est","Gaz",2640,1912445.9,291179,1024239,95556,3326059.9,5554645,373560
2014,"Yonne","Bourgogne-Franche-Comte","Gaz",2225,431339.37,270204,948434,5310,1657512.37,2820623,341814
2014,"Yonne","Bourgogne-Franche-Comte","Electricite",16673.09,534732.6,778020.35,1166141.74,571.76,2496139.54,2820623,341814
2014,"Yvelines","Ile-de-France","Gaz",10503,1750897.01,1578978,5178838,204625,8723841.01,12027565,1421670
2014,"Yvelines","Ile-de-France","Electricite",8381.13,1919951.69,2672501.86,3639636.32,8579.36,8249050.36,12027565,1421670
2015,"Ain","Auvergne-Rhone-Alpes","Gaz",8606,1305735.34,529089,1494220,15698,3353348.34,7877698,631877
2015,"Ain","Auvergne-Rhone-Alpes","Electricite",39971.74,1925579.97,2217972.72,2143941.13,52576.65,6380042.21,7877698,631877
2015,"Aisne","Hauts-de-France","Gaz",3289,3336343.54,610188,1597424,61828,5609072.54,6009976,538659
2015,"Aisne","Hauts-de-France","Electricite",32954.24,1090247.01,624357.47,1554117.45,5850.15,3307526.32,6009976,538659
2015,"Allier","Auvergne-Rhone-Alpes","Electricite",30309.44,553179.15,479988.44,1135227.41,4996.61,2203701.05,7877698,341613
2015,"Allier","Auvergne-Rhone-Alpes","Gaz",6591,2915618.95,309885,1194494,9153,4435741.95,7877698,341613
2015,"Alpes-de-Haute-Provence","Provence-Alpes-Cote d'Azur","Electricite",13203.99,200627.84,271370.23,695823.34,106.1,1181131.5,5007977,161799
2015,"Alpes-de-Haute-Provence","Provence-Alpes-Cote d'Azur","Gaz",141,206794.28,71600,132653,544,411732.28,5007977,161799
2015,"Alpes-Maritimes","Provence-Alpes-Cote d'Azur","Gaz",9637,290120.18,900671,2446678,125285,3772391.18,5007977,1082440
2015,"Alpes-Maritimes","Provence-Alpes-Cote d'Azur","Electricite",4036.86,464949.75,2238273.72,4165257.67,5984.01,6878502.01,5007977,1082440
2015,"Ardeche","Auvergne-Rhone-Alpes","Gaz",5571,558748.25,117679,393325,10354,1085677.25,7877698,324209
2015,"Ardeche","Auvergne-Rhone-Alpes","Electricite",5033.92,536930.23,331174.35,1124424.04,482.2,1998044.74,7877698,324209
2015,"Ardennes","Grand Est","Gaz",586,968450.83,185714,1065641,7481,2227872.83,5559051,277752
2015,"Ardennes","Grand Est","Electricite",9383.81,997604.93,252921.12,781090.39,66.98,2041067.23,5559051,277752
2015,"Ariege","Occitanie","Electricite",4255.43,247620.33,164472.05,526443.45,4960.83,947752.09,5774185,152499
2015,"Ariege","Occitanie","Gaz",5303.09,255640.38,90008,338421,1287,690659.47,5774185,152499
2015,"Aube","Grand Est","Electricite",48597.05,644629.08,402838.19,1010929.99,1014.4,2108008.71,5559051,309056
2015,"Aube","Grand Est","Gaz",271,1757699.53,266996,943386,77817,3046169.53,5559051,309056
2015,"Aude","Occitanie","Gaz",9648.74,470509.93,183257,511490,6853,1181758.67,5774185,366957
2015,"Aude","Occitanie","Electricite",16613.91,270648.96,491224.37,1394173.41,783.84,2173444.49,5774185,366957
2015,"Aveyron","Occitanie","Electricite",18213.64,364642.49,301004.74,1006836.66,419.13,1691116.66,5774185,279169
2015,"Aveyron","Occitanie","Gaz",552,289788,170655.68,521683,4237,986915.68,5774185,279169
2015,"Bas-Rhin","Grand Est","Gaz",19342,3657907.86,2277122,2807417,22708,8784496.86,5559051,1116658
2015,"Bas-Rhin","Grand Est","Electricite",7679.84,3999055.4,1004889.45,3252113.63,114.04,8263852.36,5559051,1116658
2015,"Bouches-du-Rhone","Provence-Alpes-Cote d'Azur","Electricite",63541.53,6952660.59,3490377.37,6282784.31,8519.33,16797883.13,5007977,2016622
2015,"Bouches-du-Rhone","Provence-Alpes-Cote d'Azur","Gaz",219283,20256828.84,1699260,3354813,190775,25720959.84,5007977,2016622
2015,"Calvados","Normandie","Electricite",21037.6,868435.47,1031353.99,2382494.89,1562.61,4304884.56,3339131,693579
2015,"Calvados","Normandie","Gaz",10115,1089336.95,753177,1747345,13770,3613743.95,3339131,693579
2015,"Cantal","Auvergne-Rhone-Alpes","Gaz",712,24329,52177,196776,3797,277791,7877698,146219
2015,"Cantal","Auvergne-Rhone-Alpes","Electricite",2039.37,132858.1,152550.77,537224.17,27.76,824700.17,7877698,146219
2015,"Charente","Nouvelle-Aquitaine","Electricite",42543.23,789751.21,494613.52,1175675.48,294.54,2502877.98,5911482,353613
2015,"Charente","Nouvelle-Aquitaine","Gaz",12573,1635300.64,252846,934167,3627,2838513.64,5911482,353613
2015,"Charente-Maritime","Nouvelle-Aquitaine","Electricite",70109.88,414917.9,844611.7,2625137.81,1646.13,3956423.42,5911482,639938
2015,"Charente-Maritime","Nouvelle-Aquitaine","Gaz",21341,406302.58,284690,1065205,26888,1804426.58,5911482,639938
2015,"Cher","Centre-Val de Loire","Electricite",38189.45,363017.57,407915.99,1089665.07,215.27,1899003.35,2578592,308992
2015,"Cher","Centre-Val de Loire","Gaz",6425,236000.55,256014,886080,9048,1393567.55,2578592,308992
2015,"Correze","Nouvelle-Aquitaine","Gaz",1616,165671.86,172541,535405,973,876206.86,5911482,241871
2015,"Correze","Nouvelle-Aquitaine","Electricite",2430.35,302189.04,346913.2,852849.53,522.16,1504904.28,5911482,241871
2015,"Corse-du-Sud","Corse","Electricite",0,0,0,0,949509,949509,327283,152730
2015,"Cote-d'Or","Bourgogne-Franche-Comte","Electricite",11215.64,711220.53,1017926.76,1566622.65,1112.76,3308098.34,2820940,533147
2015,"Cote-d'Or","Bourgogne-Franche-Comte","Gaz",3561,660477.22,712487,1964387,53221,3394133.22,2820940,533147
2015,"Cotes-d'Armor","Bretagne","Gaz",226879.47,977743.4,464212,841910.11,558,2511302.98,3293850,598357
2015,"Cotes-d'Armor","Bretagne","Electricite",215769.83,866074.95,722104.67,2231449.79,492.8,4035892.04,3293850,598357
2015,"Creuse","Nouvelle-Aquitaine","Gaz",0,68884.99,70962,195704,757,336307.99,5911482,120365
2015,"Creuse","Nouvelle-Aquitaine","Electricite",1978.28,104134.12,104392.46,417090.02,414.61,628009.49,5911482,120365
2015,"Deux-Sevres","Nouvelle-Aquitaine","Gaz",1315,321196.99,212492,599206,1128,1135337.99,5911482,374435
2015,"Deux-Sevres","Nouvelle-Aquitaine","Electricite",4371.83,798387.96,327928.76,1073873.48,113201.67,2317763.7,5911482,374435
2015,"Dordogne","Nouvelle-Aquitaine","Gaz",20785,1921526.81,208552,810362,4283,2965508.81,5911482,415417
2015,"Dordogne","Nouvelle-Aquitaine","Electricite",33167.78,472655.03,447980.83,1561903.86,893.75,2516601.25,5911482,415417
2015,"Doubs","Bourgogne-Franche-Comte","Electricite",8852.44,957121.34,732354.88,1565088.25,14658.72,3278075.63,2820940,536959
2015,"Doubs","Bourgogne-Franche-Comte","Gaz",1823,1084080.24,537869,1404005,39578,3067355.24,2820940,536959
2015,"Drome","Auvergne-Rhone-Alpes","Gaz",20012,1433951.17,440621,1036021,38805,2969410.17,7877698,504637
2015,"Drome","Auvergne-Rhone-Alpes","Electricite",57225.91,1426370.32,934866.39,1688240.28,1291.66,4107994.56,7877698,504637
2015,"Essonne","Ile-de-France","Electricite",13239.5,947493.01,2760090.61,3281109.86,23494.01,7025426.99,12082144,1276233
2015,"Essonne","Ile-de-France","Gaz",17996,1204244.45,1605190,4409411,125180,7362021.45,12082144,1276233
2015,"Eure","Normandie","Electricite",19243.09,1380042.01,779831.69,2024874.34,1017.77,4205008.9,3339131,601948
2015,"Eure","Normandie","Gaz",4171,1366115.73,477673,1265154,16145,3129258.73,3339131,601948
2015,"Eure-et-Loir","Centre-Val de Loire","Gaz",3805,855521.72,386427.22,1195843.93,18866.9,2460464.77,2578592,434035
2015,"Eure-et-Loir","Centre-Val de Loire","Electricite",115456.17,703177.82,682045.28,1402945.7,67160.84,2970785.81,2578592,434035
2015,"Finistere","Bretagne","Electricite",256564.56,1155849.58,1192741.49,2956663.16,856.93,5562675.72,3293850,907796
2015,"Finistere","Bretagne","Gaz",420997,1910637.96,634450,1476621,9214,4451919.96,3293850,907796
2015,"Gard","Occitanie","Gaz",12376,1067556.04,385800,1230672,13029,2709433.04,5774185,738189
2015,"Gard","Occitanie","Electricite",28564.67,1430281.86,878667.71,2594816.6,1148.71,4933479.55,5774185,738189
2015,"Gers","Occitanie","Gaz",22652.64,53424,100557,234346,315,411294.64,5774185,190932
2015,"Gers","Occitanie","Electricite",53397.2,144081.03,221139.88,736514.35,218.78,1155351.24,5774185,190932
2015,"Gironde","Nouvelle-Aquitaine","Gaz",41908.05,2087997.62,1432448.16,3765940.76,25542.59,7353837.18,5911482,1548478
2015,"Gironde","Nouvelle-Aquitaine","Electricite",154318.23,1429098.78,2443731.11,4974674.38,10299.03,9012121.53,5911482,1548478
2015,"Haut-Rhin","Grand Est","Electricite",21494.92,2292365.47,1020531.48,1908359.05,245957.09,5488708.01,5559051,762607
2015,"Haut-Rhin","Grand Est","Gaz",12486.5,10214026.51,727192.16,2548367.65,431541.99,13933614.81,5559051,762607
2015,"Haute-Corse","Corse","Electricite",0,0,0,0,980873,980873,327283,174553
2015,"Haute-Garonne","Occitanie","Gaz",8944.01,1125615.2,1006660.69,3339903,32470,5513592.9,5774185,1335103
2015,"Haute-Garonne","Occitanie","Electricite",18016.45,1108358.41,2243787.69,4028045.96,28897.83,7427106.34,5774185,1335103
2015,"Haute-Loire","Auvergne-Rhone-Alpes","Electricite",8484.57,639856.19,196987.64,739049.16,338.61,1584716.17,7877698,227034
2015,"Haute-Loire","Auvergne-Rhone-Alpes","Gaz",461,427008.85,128304,475502,2082,1033357.85,7877698,227034
2015,"Haute-Marne","Grand Est","Electricite",5710.72,548529.09,264222.46,570004.67,10354.08,1398821.02,5559051,179154
2015,"Haute-Marne","Grand Est","Gaz",9424,385281.53,218977,476138,1020,1090840.53,5559051,179154
2015,"Haute-Saone","Bourgogne-Franche-Comte","Gaz",398,327006.32,130126,430747,3720,891997.32,2820940,237706
2015,"Haute-Saone","Bourgogne-Franche-Comte","Electricite",4485.44,429494.07,266963.69,727851.33,50461.02,1479255.55,2820940,237706
2015,"Haute-Savoie","Auvergne-Rhone-Alpes","Gaz",10801,665701.97,706303,1849920.75,38261,3270987.72,7877698,793938
2015,"Haute-Savoie","Auvergne-Rhone-Alpes","Electricite",9687.49,1301475.42,1326008.17,2854686.12,44473.694,5536330.894,7877698,793938
2015,"Haute-Vienne","Nouvelle-Aquitaine","Electricite",3745.93,439579.95,500724.65,1138321.33,2159.26,2084531.12,5911482,375795
2015,"Haute-Vienne","Nouvelle-Aquitaine","Gaz",2138,1100924.77,271907,1089807,2830,2467606.77,5911482,375795
2015,"Hautes-Alpes","Provence-Alpes-Cote d'Azur","Electricite",6448.65,42726.78,344423.31,610031.4,46804.53,1050434.67,5007977,140916
2015,"Hautes-Alpes","Provence-Alpes-Cote d'Azur","Gaz",0,4115,61694,140354,2231,208394,5007977,140916
2015,"Hautes-Pyrenees","Occitanie","Electricite",9347.27,381658.84,338306.04,812132.73,2520.75,1543965.63,5774185,228582
2015,"Hautes-Pyrenees","Occitanie","Gaz",17974.33,587339.89,201090,704962,7657,1519023.22,5774185,228582
2015,"Hauts-de-Seine","Ile-de-France","Electricite",1871.41,894631.62,4319867.71,3649098.96,57984.64,8923454.34,12082144,1601569
2015,"Hauts-de-Seine","Ile-de-France","Gaz",6700,1149563.05,2021471,5598279,199568,8975581.05,12082144,1601569
2015,"Herault","Occitanie","Electricite",28453.93,433550.89,1795977.57,3862115.98,3302.45,6123400.82,5774185,1120190
2015,"Herault","Occitanie","Gaz",6604,698398.28,574550,1833058,34821,3147431.28,5774185,1120190
2015,"Ille-et-Vilaine","Bretagne","Electricite",67711.22,1440738.49,1507976.55,3143867.99,1589.23,6161883.48,3293850,1042884
2015,"Ille-et-Vilaine","Bretagne","Gaz",197532,1518282.08,869685,2194046,18417,4797962.08,3293850,1042884
2015,"Indre","Centre-Val de Loire","Gaz",0,571022.25,156341,567387.11,4086.12,1298836.48,2578592,224200
2015,"Indre","Centre-Val de Loire","Electricite",14810.4,419056.32,370890.81,808229.82,777.98,1613765.33,2578592,224200
2015,"Indre-et-Loire","Centre-Val de Loire","Gaz",45434,1008591.11,581663,1590743.8,31308.47,3257740.38,2578592,604966
2015,"Indre-et-Loire","Centre-Val de Loire","Electricite",98074.08,655425.95,962951.6,2002240.9,972.52,3719665.05,2578592,604966
