"";"annee";"departement";"region";"categorie";"consommation_MWh";"pdl";"centroid";"centroidLng";"centroidLat";"habitant_region";"habitant_departement"
"3768";2018;"Oise";"Hauts-de-France";"ENT";18979,89128;26;"49.409940408,2.425125162";"2.425125162";"49.409940408";6004108;827153
"3769";2018;"Oise";"Hauts-de-France";"ENT";5412,55701;3;"49.409940408,2.425125162";"2.425125162";"49.409940408";6004108;827153
"3770";2018;"Oise";"Hauts-de-France";"ENT";104599,43801;21;"49.409940408,2.425125162";"2.425125162";"49.409940408";6004108;827153
"3771";2018;"Oise";"Hauts-de-France";"ENT";2358,18766;4;"49.409940408,2.425125162";"2.425125162";"49.409940408";6004108;827153
"3772";2018;"Orne";"Normandie";"ENT";17506,65013;2;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3773";2018;"Orne";"Normandie";"ENT";1185,85669;1;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3774";2018;"Orne";"Normandie";"ENT";12773,69922;6;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3775";2018;"Orne";"Normandie";"ENT";1027,74827;3;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3776";2018;"Orne";"Normandie";"ENT";1986,70658;3;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3777";2018;"Orne";"Normandie";"ENT";3624,57123;2;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3778";2018;"Orne";"Normandie";"ENT";4657,97412;5;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3779";2018;"Orne";"Normandie";"ENT";9264,63507;4;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3780";2018;"Orne";"Normandie";"ENT";68390,42307;9;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3781";2018;"Orne";"Normandie";"ENT";23149,97141;13;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3782";2018;"Orne";"Normandie";"ENT";3144,65021;4;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3783";2018;"Orne";"Normandie";"ENT";9184,47779;4;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3784";2018;"Orne";"Normandie";"ENT";542,67126;1;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3785";2018;"Orne";"Normandie";"ENT";290,19105;1;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3786";2018;"Orne";"Normandie";"ENT";322,65082;1;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3787";2018;"Orne";"Normandie";"ENT";10067,22579;18;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3788";2018;"Orne";"Normandie";"ENT";3752,16213;7;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3789";2018;"Orne";"Normandie";"ENT";5006,54451;2;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3790";2018;"Orne";"Normandie";"ENT";853,86175;2;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3791";2018;"Orne";"Normandie";"ENT";26848,32372;2;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3792";2018;"Orne";"Normandie";"ENT";1028,13407;3;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3793";2018;"Orne";"Normandie";"ENT";11379,13304;18;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3794";2018;"Orne";"Normandie";"ENT";713,45114;2;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3795";2018;"Orne";"Normandie";"PRO";454,45069;2;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3796";2018;"Orne";"Normandie";"ENT";6603,50183;10;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3797";2018;"Orne";"Normandie";"ENT";30826,193;2;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3798";2018;"Orne";"Normandie";"PRO";109285,04152;1883;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3799";2018;"Orne";"Normandie";"ENT";5281,57127;6;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3800";2018;"Orne";"Normandie";"ENT";641,63456;1;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3801";2018;"Orne";"Normandie";"ENT";12551,06444;10;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3802";2018;"Orne";"Normandie";"ENT";1086,73826;2;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3803";2018;"Orne";"Normandie";"PRO";14594,5469;198;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3804";2018;"Orne";"Normandie";"RES";485130,50909;30377;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3805";2018;"Orne";"Normandie";"ENT";35907,81146;45;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3806";2018;"Orne";"Normandie";"ENT";628,89836;11;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3807";2018;"Orne";"Normandie";"ENT";24853,13458;54;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3808";2018;"Orne";"Normandie";"ENT";626,85649;1;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3809";2018;"Orne";"Normandie";"ENT";176457,0135;14;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3810";2018;"Orne";"Normandie";"ENT";10097,03721;7;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3811";2018;"Orne";"Normandie";"ENT";27201,68589;29;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3812";2018;"Orne";"Normandie";"ENT";178,55907;1;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3813";2018;"Orne";"Normandie";"ENT";20256,28977;29;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3814";2018;"Orne";"Normandie";"ENT";18115,27995;12;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3815";2018;"Orne";"Normandie";"ENT";201,72828;2;"48.623100213,0.12778694300000001";"0.12778694300000001";"48.623100213";3327477;281593
"3816";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";61672,85079;5;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3817";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";8732,63462;15;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3818";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";1591,20646;3;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3819";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";11822,8379;21;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3820";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";1083,85247;2;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3821";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";2305,10204;2;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3822";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";138,24542;2;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3823";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";4535,6127;4;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3824";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";30561,794;17;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3825";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";38572,95093;10;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3826";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";29410,59831;5;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3827";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";58202,33301;66;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3828";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";17648,0281;16;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3829";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";22100,18061;16;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3830";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";15097,89065;24;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3831";2018;"Pas-de-Calais";"Hauts-de-France";"PRO";5979,52835;151;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3832";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";327,51445;1;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3833";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";470,79793;2;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3834";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";436,46655;1;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3835";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";5212,80909;12;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3836";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";10,94644;1;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3837";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";3661,47151;4;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3838";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";33790,7717;8;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3839";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";25872,47866;3;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3840";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";423,35057;1;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3841";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";212857,78767;159;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3842";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";10562,94146;11;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3843";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";2373,15316;3;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3844";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";1798,9513;3;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3845";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";1129,66864;2;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3846";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";107997,83779;155;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3847";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";7827,54391;23;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3848";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";173754,51778;239;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3849";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";396,81407;2;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3850";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";1004305,61004;58;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3851";2018;"Pas-de-Calais";"Hauts-de-France";"RES";5190454,51064;346586;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3852";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";6127,84264;4;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3853";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";12982,83238;6;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3854";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";26816,06531;11;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3855";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";40,45361;1;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3856";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";77493,41477;30;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3857";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";62880,329;1;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3858";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";357,59615;1;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3859";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";22281,75006;9;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3860";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";2599,6171;2;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3861";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";1369,30579;6;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3862";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";42574,30136;5;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3863";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";454395,27784;42;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3864";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";81313,76751;26;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3865";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";3432,88239;4;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3866";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";6119,53137;3;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3867";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";8836,23451;9;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3868";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";138056,42692;10;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3869";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";25350,97244;13;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3870";2018;"Pas-de-Calais";"Hauts-de-France";"PRO";502148,53941;10077;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3871";2018;"Pas-de-Calais";"Hauts-de-France";"PRO";54808,91151;882;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3872";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";434,52351;2;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3873";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";28884,02562;48;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3874";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";30874,02531;12;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3875";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";28226,64328;33;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3876";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";17466,43682;35;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3877";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";21773,96876;15;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3878";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";16513,35737;8;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3879";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";1486,02672;1;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3880";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";1323,64949;1;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3881";2018;"Pas-de-Calais";"Hauts-de-France";"ENT";2870,83239;122;"50.493853639,2.2862779619999998";"2.2862779619999998";"50.493853639";6004108;1466743
"3882";2018;"Sarthe";"Pays de la Loire";"ENT";34375,05986;59;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3883";2018;"Sarthe";"Pays de la Loire";"ENT";25247,96022;12;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3884";2018;"Sarthe";"Pays de la Loire";"ENT";88652,48799;22;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3885";2018;"Sarthe";"Pays de la Loire";"ENT";3852,28817;9;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3886";2018;"Sarthe";"Pays de la Loire";"ENT";154,44078;1;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3887";2018;"Sarthe";"Pays de la Loire";"ENT";313,53595;1;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3888";2018;"Sarthe";"Pays de la Loire";"ENT";6396,647;5;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3889";2018;"Sarthe";"Pays de la Loire";"ENT";954,54071;1;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3890";2018;"Sarthe";"Pays de la Loire";"ENT";42119,79554;25;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3891";2018;"Sarthe";"Pays de la Loire";"ENT";54329,2439;12;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3892";2018;"Sarthe";"Pays de la Loire";"ENT";7307,84703;9;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3893";2018;"Sarthe";"Pays de la Loire";"ENT";15120,252;2;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3894";2018;"Sarthe";"Pays de la Loire";"ENT";7645,00643;7;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3895";2018;"Sarthe";"Pays de la Loire";"ENT";373,89457;1;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3896";2018;"Sarthe";"Pays de la Loire";"ENT";11068,53827;7;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3897";2018;"Sarthe";"Pays de la Loire";"ENT";5594,59463;4;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3898";2018;"Sarthe";"Pays de la Loire";"ENT";5314,42738;1;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3899";2018;"Sarthe";"Pays de la Loire";"ENT";6740,45398;3;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3900";2018;"Sarthe";"Pays de la Loire";"ENT";597,64976;2;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3901";2018;"Sarthe";"Pays de la Loire";"ENT";1556,84927;3;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3902";2018;"Sarthe";"Pays de la Loire";"ENT";1901,58593;2;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3903";2018;"Sarthe";"Pays de la Loire";"ENT";8538,72792;18;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3904";2018;"Sarthe";"Pays de la Loire";"ENT";3504,42265;1;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3905";2018;"Sarthe";"Pays de la Loire";"ENT";1717,81976;4;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3906";2018;"Sarthe";"Pays de la Loire";"ENT";13502,5629;9;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3907";2018;"Sarthe";"Pays de la Loire";"ENT";55731,69154;32;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3908";2018;"Sarthe";"Pays de la Loire";"ENT";488,82041;1;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3909";2018;"Sarthe";"Pays de la Loire";"ENT";2583,84348;1;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3910";2018;"Sarthe";"Pays de la Loire";"PRO";1356,37831;15;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3911";2018;"Sarthe";"Pays de la Loire";"ENT";921,21949;6;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3912";2018;"Sarthe";"Pays de la Loire";"PRO";166487,31413;3160;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3913";2018;"Sarthe";"Pays de la Loire";"ENT";2548,1196;4;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3914";2018;"Sarthe";"Pays de la Loire";"ENT";4408,82968;2;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3915";2018;"Sarthe";"Pays de la Loire";"ENT";3141,81449;3;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3916";2018;"Sarthe";"Pays de la Loire";"ENT";65828,60971;136;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3917";2018;"Sarthe";"Pays de la Loire";"ENT";88661,84;69;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3918";2018;"Sarthe";"Pays de la Loire";"ENT";1722,85981;2;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3919";2018;"Sarthe";"Pays de la Loire";"ENT";12573,90591;23;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3920";2018;"Sarthe";"Pays de la Loire";"ENT";178,7801;1;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3921";2018;"Sarthe";"Pays de la Loire";"ENT";1078,36708;1;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3922";2018;"Sarthe";"Pays de la Loire";"ENT";22191,90344;8;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3923";2018;"Sarthe";"Pays de la Loire";"ENT";632,1145;4;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3924";2018;"Sarthe";"Pays de la Loire";"ENT";56150,53052;43;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3925";2018;"Sarthe";"Pays de la Loire";"ENT";110785,07735;15;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3926";2018;"Sarthe";"Pays de la Loire";"ENT";1000,06148;2;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3927";2018;"Sarthe";"Pays de la Loire";"ENT";6410,74895;14;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3928";2018;"Sarthe";"Pays de la Loire";"ENT";9494,30574;24;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3929";2018;"Sarthe";"Pays de la Loire";"ENT";102049,6845;6;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3930";2018;"Sarthe";"Pays de la Loire";"RES";1251699,69289;91312;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3931";2018;"Sarthe";"Pays de la Loire";"ENT";35610,33509;59;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3932";2018;"Sarthe";"Pays de la Loire";"PRO";25016,5684;371;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3933";2018;"Sarthe";"Pays de la Loire";"ENT";2351,11053;4;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3934";2018;"Sarthe";"Pays de la Loire";"ENT";8129,46196;3;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3935";2018;"Sarthe";"Pays de la Loire";"ENT";4813,04201;5;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3936";2018;"Sarthe";"Pays de la Loire";"ENT";3733,72291;1;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3937";2018;"Sarthe";"Pays de la Loire";"ENT";44642,34276;3;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3938";2018;"Sarthe";"Pays de la Loire";"ENT";13191,61654;10;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3939";2018;"Sarthe";"Pays de la Loire";"ENT";1720,84761;6;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3940";2018;"Sarthe";"Pays de la Loire";"ENT";543,01065;36;"47.994939838,0.22255561100000001";"0.22255561100000001";"47.994939838";3781423;565963
"3941";2018;"Seine-Maritime";"Normandie";"ENT";1393,111;2;"49.654750837,1.027820242";"1.027820242";"49.654750837";3327477;1255883
"3942";2018;"Seine-Maritime";"Normandie";"ENT";2832,01232;2;"49.654750837,1.027820242";"1.027820242";"49.654750837";3327477;1255883
"3943";2018;"Seine-Maritime";"Normandie";"ENT";2077,93439;2;"49.654750837,1.027820242";"1.027820242";"49.654750837";3327477;1255883
"3944";2018;"Seine-Maritime";"Normandie";"PRO";1610,45164;28;"49.654750837,1.027820242";"1.027820242";"49.654750837";3327477;1255883
"3945";2018;"Seine-Maritime";"Normandie";"ENT";167,86047;1;"49.654750837,1.027820242";"1.027820242";"49.654750837";3327477;1255883
"3946";2018;"Seine-Maritime";"Normandie";"ENT";11664,42917;2;"49.654750837,1.027820242";"1.027820242";"49.654750837";3327477;1255883
"3947";2018;"Seine-Maritime";"Normandie";"ENT";194,11575;1;"49.654750837,1.027820242";"1.027820242";"49.654750837";3327477;1255883
"3948";2018;"Seine-Maritime";"Normandie";"ENT";30429,32008;6;"49.654750837,1.027820242";"1.027820242";"49.654750837";3327477;1255883
